Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes;
DE;GT;1951;33;6;1;Fischer, Georg;Fischer, Georg;Dschami;Leila und Madjnun;Poetry;PER;DE;;
DE;GT;1951;33;6;1;Kiechler, Walter;Kiechler, Walter;Ventadour, Bernard de;Quand vey la Lauzeta mover;Poetry;FR-OLD;DE;;
DE;GT;1951;33;6;1;Kiechler, Walter;Kiechler, Walter;Aquitaine, William of;Totz Joys li deu humiliar;Poetry;FR-OLD;DE;;
DE;GT;1951;33;6;1;Schwedhelm, Karl;Schwedhelm, Karl;Cocteau, Jean;Dein Kopf an meinem Hals;Poetry;FR;DE;;
DE;GT;1951;33;6;1;Vring, Georg von der;Vring, Georg von der;Keats, John;Ode an eine griechische Urne;Poetry;EN-BE;DE;;
DE;GT;1951;33;6;1;Vring, Georg von der;Vring, Georg von der;Desbordes-Valmore, Marceline;Der Triumphbogen;Poetry;FR;DE;;
DE;GT;1951;33;6;1;Werner, Hans-Erich;Werner, Hans-Erich;Maulnier, Thierry;Gericht über Johanna;Drama;FR;DE;;
DE;NU;1946;1;1;1;Anon.;Anon.;Maritain, Jacques;Die menschliche Person;Non-fictional prose;FR;DE;"B: Les Droits de l’Homme et la Loi naturelle; dt. Version von 1951 (Die Menschenrechte und das natürliche Gesetz)";
DE;NU;1946;1;1;1;Anon.;Anon.;Anon.;Die Bedeutung der englischen Wahlen;Non-fictional prose;EN-BE;DE;Europasendung des Britischen Rundfunks;
DE;NU;1946;1;1;1;Anon.;Anon.;Salter, Arthur;Redefreiheit;Quotation;EN-BE;DE;;
DE;NU;1946;1;1;1;Anon.;Anon.;Richter Jackson, Robert H.;Kriegsverbrechen und ihre Bestrafung;Non-fictional prose;EN-AE;DE;Bericht, den der Hauptrechtsbeistand der USA bei Strafverfolgung der Kriegsverbrecher Präsident Truman vorgelegt hat;
DE;NU;1946;1;1;1;Anon.;Trebitsch, Siegfried;Shaw, George Bernard;Vorschlag auf Abschaffung der Klassen;Non-fictional prose;EN-BE;DE;"B: Everybody’s Political What‘s What?; inferred translator";
DE;NU;1946;1;1;1;Rilke, Rainer Maria;Rilke, Rainer Maria;Valéry, Paul;Die Schritte;Poetry;FR;DE;;
DE;NU;1946;1;1;1;Anon.;Anon.;Myklebost, Tor;Kreuz und Hakenkreuz;Life-writing;EN-BE;DE;B: They Came as Friends;
DE;NU;1946;1;1;1;Anon.;Anon.;Barrett, William E.;Hidalgos im Gaswerk;Fictional prose;EN-AE;DE;"J: South West Review. The story seems to be originally titled ""Señor Payroll""";
DE;NU;1946;1;1;1;Anon.;Anon.;Lardner, John;Landung auf Iwo Jima;Non-fictional prose;EN-AE;DE;J: The New Yorker;
DE;NU;1946;1;1;1;Anon.;Anon.;Snow, Edgar;Zerstörung und Aufbau in der Ukraine;Non-fictional prose;EN-AE;DE;;
DE;NU;1946;1;1;1;Anon.;Anon.;Anon.;Hunger;Fictional prose;DU;DE;J: Het Parool;
DE;NU;1946;1;1;1;Anon.;Anon.;O’Connor, Frank;Kinder im Wald;Fictional prose;EN-BE;DE;"B: The Windmill; Translator Schnack, Elisabeth? (translated other works by O’Connor)";
DE;NU;1946;1;1;1;Anon.;Anon.;Payne, Robert;Auf chinesischen Hochschulen;Life-writing;EN-BE;DE;"B: Chungking Diary; Publisher William Heinemann";
DE;NU;1946;1;1;1;Anon.;Möhring, Beate;Thurber, James;Mr. Mitty träumt;Fictional prose;EN-AE;DE;"B: Thurber’s Carnival; German Version from 1948; inferred translator";
DE;NU;1946;1;1;1;Anon.;Barany, Otto;Saint-Exupéry, Antoine de;Flug nach Arras;Fictional prose;FR;DE;"B: Pilote de Guerre; German Version from 1942; inferred translator";
DE;NU;1946;1;1;1;Anon.;Anon.;Stettinius, Edward;Leih-Pacht;Non-fictional prose;EN-AE;DE;;
DE;NU;1946;1;1;1;Anon.;Anon.;Seidman, Paul-Emile;Im Hospital von Bichat;Life-writing;EN-BE;DE;"J: The Spectator; possible relay translation (author most likely FR)";
DE;NU;1946;1;1;1;Anon.;Anon.;Davidson, Bill;Kobolde im Garten;Fictional prose;EN-AE;DE;J: Collier’s;
DE;NU;1946;1;1;1;Anon.;Anon.;Fast, Howard;Bürger Thomas Paine;Life-writing;EN-AE;DE;"B: Citizen Tom Paine; German Version from 1953 tr. Karl Schodder";
DE;NU;1946;2;1;2;Anon.;Anon.;Brogan, D. W.;Deutschland und die Ideen des Westens;Non-fictional prose;EN-AE;DE;"B: The Free State; German Version from 1945";
DE;NU;1946;2;1;2;Anon.;Anon.;Lauterbach, Richard E.;Feldmarschall Schukov;Life-writing;EN-AE;DE;J: Life;
DE;NU;1946;2;1;2;Anon.;Anon.;Ryder, David Warren;Die seltsame Geschichte von Kaiser Norton;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1946;2;1;2;Anon.;Anon.;Attlee, Clement;Das Wesen der britischen Arbeiterpartei;Non-fictional prose;EN-BE;DE;B: The Labour Party in Perspective;
DE;NU;1946;2;1;2;Anon.;Anon.;Godden, Rumer;Schwester Malone ;Fictional prose;EN-BE;DE;J: Harper’s Magazine;
DE;NU;1946;2;1;2;Anon.;Anon.;Bernal, J. D.;Die neuen Grenzen des Geistes;Non-fictional prose;EN-BE;DE;J: The New Statesman and Nation;
DE;NU;1946;2;1;2;Anon.;Anon.;Capek, Karel;Hunde und Katzen;Non-fictional prose;EN-BE;DE;"B: I Had a Dog and a Cat; tschechischer Autor, Übersetzung ins Englische von M. & R. Weatherall (Publ Pook Press) German Version published 1960, translation Walter Matos";
DE;NU;1946;2;1;2;Anon.;Anon.;Marshall, Alan;Wieso die Landung in Frankreich gelang;Non-fictional prose;EN-BE;DE;Australian author;
DE;NU;1946;2;1;2;Anon.;Anon.;Salvemini, Gaetano;Ferrucio Parri;Life-writing;EN-AE;DE;J: The Nation;
DE;NU;1946;2;1;2;Anon.;Anon.;Simenon, Georges;Nikolas;Fictional prose;FR;DE;J: La Revue de Paris;
DE;NU;1946;2;1;2;Anon.;Anon.;Wilson, Edmund;Der junge Marx;Non-fictional prose;EN-AE;DE;B: To the Finland Station (erste dt. Übersetzung 1963);
DE;NU;1946;2;1;2;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Time;
DE;NU;1946;2;1;2;Anon.;Anon.;Calderón, A.;Fleischlose Tage;Life-writing;EN-BE;DE;J: Manchester Guardian;
DE;NU;1946;2;1;2;Anon.;Anon.;Davinroy, Claire;Im Frauenlager;Life-writing;FR;DE;J: La Revue de Paris;
DE;NU;1946;2;1;2;Anon.;Anon.;Lo, Kenneth;Ein Chinesischer Seemann;Fictional prose;EN-BE;DE;J: Penguin New Writing;
DE;NU;1946;2;1;2;Anon.;Anon.;"Harris, H.; Riesel, V.";Gewerkschaften in den Vereinigten Staaten;Non-fictional prose;EN-AE;DE;J: USA.-Magazine;
DE;NU;1946;2;1;2;Anon.;Anon.;Bouissounouse, Janine;Wiederaufbau in Frankreich;Non-fictional prose;FR;DE;J: La France Libre;
DE;NU;1946;2;1;2;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: Daily Mail;
DE;NU;1946;2;1;2;Anon.;Bachmann, Hellmuth;Lowdermilk, Walter Clay;Planung im Nahen Osten;Non-fictional prose;EN-AE;DE;"B: Palestine, Land of Promise; German version 1945, tr. Hellmuth Bachmann";
DE;NU;1946;2;1;2;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Science News Letter;
DE;NU;1946;2;1;2;Anon.;Anon.;"Zeller Gross, Miriam; Spencer, Steven M.";Aminosäuren;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1946;2;1;2;Anon.;Anon.;Priestley, J. B.;Drei Männer in neuen Anzügen;Fictional prose;EN-BE;DE;"B: Men in New Suits (1945); German version 1946, tr. Anna Katharina Rehmann-Salten";
DE;NU;1946;2;1;2;Anon.;Anon.;Gide, André;Eine Huldigung in André Gides Tagebuch;Life-writing;EN-BE;DE;"J: Manchester Guardian; relay translation (original SL: FR)";
DE;NU;1946;2;1;2;Anon.;Anon.;Bowra, C. M.;Sowjetrussische Dichtung;Non-fictional prose;EN-BE;DE;J: Horizon;
DE;NU;1946;2;1;2;Anon.;Anon.;Winant, John;[Untitled];Quotation;EN-AE;DE;;
DE;NU;1946;3;1;3;Anon.;Anon.;Adams, Phelps;Die Verfassungsurkunde der Vereinten Nationen;Non-fictional prose;EN-AE;DE;J: The New York Sun;
DE;NU;1946;3;1;3;Anon.;Anon.;Duhamel, Georges;Die französische Geistigkeit in der Zeit der Not;Non-fictional prose;FR;DE;;
DE;NU;1946;3;1;3;Damjakob, B.;Damjakob, B.;Wordsworth, William;An den Schlaf;Poetry;EN-BE;DE;;
DE;NU;1946;3;1;3;Anon.;Anon.;Katajew, Valentin;Die Tochter des Schaubudenbesitzers;Fictional prose;EN-BE;DE;"B: Sowjet Anthology; Publ Cape, London";
DE;NU;1946;3;1;3;Anon.;Anon.;Saint-Exupéry, Antoine de;Der kleine Prinz;Quotation;FR;DE;B: Der kleine Prinz (erste dt. Übersetzung 1950);
DE;NU;1946;3;1;3;Anon.;Anon.;Temple, William;Was Geht das die Kirche an?;Non-fictional prose;EN-BE;DE;B: Christianity and Social Order, Publ Penguin;
DE;NU;1946;3;1;3;Anon.;Anon.;Buchan, Charles;Der Geist des englischen Sports;Non-fictional prose;EN-BE;DE;J: London Calling;
DE;NU;1946;3;1;3;Anon.;Anon.;Shaw, Irwin;Zwischenfall auf Hoher See;Fictional prose;EN-AE;DE;J: The New Yorker;
DE;NU;1946;3;1;3;Anon.;Anon.;Allen, E. L.;Kulturprobleme in China und Japan;Non-fictional prose;EN-BE;DE;J: Contemporary Review;
DE;NU;1946;3;1;3;Anon.;Anon.;Neuberger, Richard L.;Das grosse Lachsexperiment;Non-fictional prose;EN-AE;DE;J: Harper’s Magazine;
DE;NU;1946;3;1;3;Anon.;Anon.;Reynolds, Reginald;A.Z.P. Hundert Jahre Fortschritt;Non-fictional prose;EN-BE;DE;J: The New Stateman and Nation;
DE;NU;1946;3;1;3;Anon.;Anon.;Anon.;Es kommt nicht auf das Alter an;Non-fictional prose;EN-BE;DE;J: Lilliput ;
DE;NU;1946;3;1;3;Anon.;Anon.;Forster, E. M.;Woran ich glaube;Life-writing;EN-BE;DE;B: Two Cheers for Democracy (1938), Publ Hogarth;
DE;NU;1946;3;1;3;Anon.;Anon.;Saroyan, William;Der goldene Boden;Fictional prose;EN-AE;DE;"B: American Short Stories; could only find a short story collection called “The Daring Young Man on the Flying Trapeze and Other Stories” published by Modern Library (1941); Publ Modern Library; Bode, Helmut (tr. 1948 edition)";
DE;NU;1946;3;1;3;Anon.;Anon.;Lattimore, Owen;Sibirien schaltet um;Non-fictional prose;EN-AE;DE;J: National Geographic Magazin;
DE;NU;1946;3;1;3;Anon.;Anon.;Gardner, Mona;Streptomycin;Non-fictional prose;EN-AE;DE;J: Collier’s Magazine;
DE;NU;1946;3;1;3;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Sunday Pictorial;
DE;NU;1946;3;1;3;Anon.;Anon.;Anon.;Kredit für den Nachkriegshandel;Non-fictional prose;EN-AE;DE;J: The United States News;
DE;NU;1946;3;1;3;Anon.;Anon.;Leimert, John;Der wunderbare Würfel;Fictional prose;EN-AE;DE;J: The Atlantic Monthly;
DE;NU;1946;3;1;3;Anon.;Anon.;Anon.;Russland organisiert seine Friedenswirtschaft;Non-fictional prose;EN-BE;DE;J: The Times, London;
DE;NU;1946;3;1;3;Anon.;Anon.;Bruller, Jean Marcel Adolphe;Wanderung dem Stern zu;Life-writing;FR;DE;author's pseudonym used in magazine: Vercors;
DE;NU;1946;4;1;4;Anon.;Anon.;Camus, Albert;Briefe an einen deutschen Freund;Life-writing;FR;DE;"B: Lettres à un ami allemand; Publ Gallimard";
DE;NU;1946;4;1;4;Anon.;Anon.;Bonham Carter, Violet;Die Hausfrau und die Politik;Non-fictional prose;EN-BE;DE;J: Housewife;
DE;NU;1946;4;1;4;Anon.;Anon.;Wallace, Henry A.;Freies Unternehmertum und staatliche Kontrolle;Non-fictional prose;EN-AE;DE;"B: Sixty Million Jobs; Book translated by Rudolf Frank (1946) worked for the publisher that published the German edition at that time (Zürich: Steinberg); Publ Reynal & Hitchcock; Simon & Schuster; Frank, Rudolf";
DE;NU;1946;4;1;4;Anon.;Anon.;Snow, Edgar;Auf dem Wege der Unsterblichkeit;Non-fictional prose;EN-AE;DE;J: Sunday Express;
DE;NU;1946;4;1;4;Anon.;Anon.;Johnson, Elizabeth Mountcastle;[Untitled];Quotation;EN-BE;DE;B: A Harp with a Thousand Strings;
DE;NU;1946;4;1;4;Anon.;Anon.;Campbell, Roy;Provençalische Spiele;Life-writing;EN-BE;DE;J: The Listener;
DE;NU;1946;4;1;4;Anon.;Anon.;Murray, Gilbert;Vorurteil oder Vernunft;Non-fictional prose;EN-BE;DE;"J: The Anchor of Civilisation; Publ Oxford University Press; also a translator (probably Greek-EN)";
DE;NU;1946;4;1;4;Anon.;Anon.;Schlumberger, Jean;[Untitled];Quotation;FR;DE;J: Figaro;
DE;NU;1946;4;1;4;Anon.;Anon.;Thurber, James;Das Einhorn im Garten;Fictional prose;EN-AE;DE;B: Thurber’s Carnival, German version from 1948, tr. Beate Möhring;
DE;NU;1946;4;1;4;Anon.;Anon.;Fischer, Heinrich;Der Fall Knut Hamsun;Life-writing;EN-AE;DE;"B: New Writing and Daylight; Publ Harpers; possible relay translation; German author and translator, but book written by several authors, originally published in English; German version from 1947, tr. H. Rohmann";
DE;NU;1946;4;1;4;Anon.;Anon.;Calder, Ritchie;Der Atom-Motor;Non-fictional prose;EN-BE;DE;J: News Chronicle;
DE;NU;1946;4;1;4;Anon.;Anon.;Fürst, Bruno;Eine englische Prachtbibel aus dem zwölften Jahrhundert;Non-fictional prose;EN-BE;DE;not sure if this text was originally written in English and then translated or directly written in German (author lived in Germany and England);
DE;NU;1946;4;1;4;Anon.;Anon.;Bromfield, Louis;Johnny Appleseed und Tante Mattie;Fictional prose;EN-AE;DE;"B: Pleasant Valley (dt. “Tal meiner Sehnsucht”); Schmidt, Edith (1952)";
DE;NU;1946;4;1;4;Anon.;Anon.;Mallalieu, J. P. W.;Meine Parlamentsferien;Life-writing;EN-BE;DE;J: The Leader;
DE;NU;1946;4;1;4;Anon.;Anon.;Bayles, William;Sir William Beveridge ein grosser englischer Sozialpolitiker;Life-writing;EN-BE;DE;J: The American Mercury;
DE;NU;1946;4;1;4;Anon.;Anon.;Goris, Jan Albert;Was man Ihnen erzählen sollte;Non-fictional prose;EN-BE;DE;"J: News from Belgium; possible relay translation (author Belgian)";
DE;NU;1946;4;1;4;Anon.;Anon.;Leighton, Ann;Heimkehr;Fictional prose;EN-AE;DE;J: Atlantic Monthly;
DE;NU;1946;4;1;4;Anon.;Anon.;Mumford, Lewis;Gesellschaft, Stadtplanung und Familienleben;Non-fictional prose;EN-AE;DE;"B: City Development; Publ Harcourt Brace; Ensslen, Veronica (1951)";
DE;NU;1946;4;1;4;Anon.;Anon.;Dobie, J. Frank;Gespräche in der Eisenbahn;Non-fictional prose;EN-AE;DE;"B: A Texan in England; Publ Little Brown";
DE;NU;1946;4;1;4;Anon.;Anon.;Brown, W. J.;[Untitled];Quotation;EN-BE;DE;B: So Far;
DE;NU;1946;4;1;4;Anon.;Anon.;Franklin, Jay;Fiorello H. La Guardia;Life-writing;EN-AE;DE;J: Transatlantic;
DE;NU;1946;4;1;4;Anon.;Anon.;Kuznetsov, Fyodor;Postlagernd;Fictional prose;EN-BE;DE;"B: International Short Stories; Publ W. H. Allen; possible relay translation from RU";
DE;NU;1946;4;1;4;Anon.;Roeder, Eva;Parker, Dorothy;Und kleidet die Nackten;Fictional prose;EN-AE;DE;"B: Here Lies; Publ Penguin; first German version in 1947 Kurzgeschichten Humanitas-Verlag, Zürich; translated by Eva Roeder";
DE;NU;1946;5;1;5;Anon.;"Hellmann, Linda; Kaskell, Joseph";Niebuhr, Reinhold;Licht und Finsternis;Non-fictional prose;EN-AE;DE;"B: The children of Light and the Children of Darkness; Publ Scribner; German version from 1947; Hellmann, Linda; Kaskell, Joseph (1947)";
DE;NU;1946;5;1;5;Anon.;Anon.;Bevin, Ernest;Weltparlament und Weltrecht;Non-fictional prose;EN-BE;DE;Speech in House of Commons, 1945 ;
DE;NU;1946;5;1;5;Anon.;Anon.;Lewis, Alun;In der ersten Nacht;Fictional prose;EN-BE;DE;J: English Story;
DE;NU;1946;5;1;5;Anon.;Anon.;Cousins, Norman;Der moderne Mensch ist unmodern;Non-fictional prose;EN-AE;DE;J: The Saturday Review of Literature;
DE;NU;1946;5;1;5;Anon.;Anon.;Lauterbach, Richard E.;Stalingrads Auferstehung;Non-fictional prose;EN-AE;DE;"B: These are the Russians; Publ Harpers";
DE;NU;1946;5;1;5;Anon.;Anon.;Puissant, Jean;Ein Franzose in Buchenwald;Life-writing;FR;DE;"B: La Colline sans Oiseaux; Publ Rond-Point";
DE;NU;1946;5;1;5;Anon.;Anon.;Harman, Humphrey;Raupen;Fictional prose;EN-BE;DE;"B: The First Eighteen (collection; ed. Robert Westerby, P.J. Bruce)";
DE;NU;1946;5;1;5;Anon.;Anon.;Anon.;“Save Europe now!“ (“Rettet Europa!”);Life-writing;EN-BE;DE;public discussion in England;
DE;NU;1946;5;1;5;Anon.;Anon.;Forester, C. S.;Das Geheimnis des Schlafzimmers;Fictional prose;EN-BE;DE;"B: Desert Island Decameron (collection; ed. H. Allen Smith); Publ Doubleday Doran";
DE;NU;1946;5;1;5;Anon.;Anon.;Lampert, E.;Kirche und Volk in Russland;Non-fictional prose;EN-BE;DE;"J: Russian Review; Publ Penguin";
DE;NU;1946;5;1;5;Anon.;Anon.;Buck, Pearl S.;Chung Kuo Fu Nu Ti Tuan Yen: Die Würde der Chinesen;Non-fictional prose;EN-AE;DE;J: World Review;
DE;NU;1946;5;1;5;Anon.;Anon.;"Katz, Eugene; Barth, Alan";Fax, die Zeitung der Zukunft? ;Non-fictional prose;EN-AE;DE;J: American Mercury;
DE;NU;1946;5;1;5;Anon.;Anon.;Brenan, Gerald;Spanien und seine Zukunft;Non-fictional prose;EN-BE;DE;J: Spectator;
DE;NU;1946;5;1;5;Anon.;Anon.;Clark, Neil M.;Darbende Erde;Non-fictional prose;EN-AE;DE;J: Saturday Evening Post;
DE;NU;1946;5;1;5;Dohm, A.;Dohm, A.;Smith, P. L. H.;Das Paradies des Rauchers;Fictional prose;EN-BE;DE;J: London Opinion;
DE;NU;1946;5;1;5;Anon.;Anon.;Anon.;Improvisation und Organisation;Quotation;EN-BE;DE;J: News Chronicle;
DE;NU;1946;5;1;5;Anon.;Anon.;Water, Majorie van de;Blut, das tötet;Non-fictional prose;EN-AE;DE;J: Science News Letter;
DE;NU;1946;5;1;5;Anon.;Anon.;Beveridge, William;Vollbeschäftigung in einer freien Gesellschaft;Non-fictional prose;EN-BE;DE;"B: Full Employment in a Free Society; Luetkens, Charlotte (1946)";
DE;NU;1946;5;1;5;Carlsson, Anni;Carlsson, Anni;Lagerlöf, Selma;Der Kupferkessel;Fictional prose;SE;DE;author was Swedish;
DE;NU;1946;5;1;5;Dietrich, Wolfram;Dietrich, Wolfram;Mistral, Gabriela;Wirf die Saat;Poetry;SP;DE;J: Deutsche Blätter (published in Chile by Udo Rukser and Albert Theile);
DE;NU;1946;6;1;6;Anon.;Anon.;Madariaga, Salvador de;Was ist Europa?;Non-fictional prose;EN-BE;DE;J: The Fortnightly;
DE;NU;1946;6;1;6;Anon.;Anon.;Laski, Harold;Freiheit und Planwirtschaft;Non-fictional prose;EN-BE;DE;Brochure: Will Freedom Restrict Planning?;
DE;NU;1946;6;1;6;Anon.;Anon.;Lada-Mocarski, V.;Die drei letzten Tage Mussolinis;Life-writing;EN-AE;DE;J: The Atlantic Monthly ;
DE;NU;1946;6;1;6;Anon.;Anon.;Sheean, Vincent;Der Boxer;Fictional prose;EN-BE;DE;J: Lilliput;
DE;NU;1946;6;1;6;Anon.;Anon.;Victor, Paul Emile;Die Alaskastraße;Non-fictional prose;FR;DE;J: Carrefour;
DE;NU;1946;6;1;6;Anon.;Anon.;Goldstein-Devoyon, Janine;Das Schweigen der Nacht;Life-writing;EN-BE;DE;J: Tribune;
DE;NU;1946;6;1;6;Anon.;Anon.;Collis, John Stewart;Die Wanderung der Pflanzen;Non-fictional prose;EN-BE;DE;J: Time and Tide;
DE;NU;1946;6;1;6;Anon.;Anon.;Baker, John Earl;Die Industrialisierung der guten Erde;Non-fictional prose;EN-BE;DE;J: Fortune;
DE;NU;1946;6;1;6;Anon.;Anon.;Giedion, Siegfried;Frank Lloyd Wright;Life-writing;EN-AE;DE;"B: Space, Time and Architecture; Publ Harvard Un. Press; German version from 1965";
DE;NU;1946;6;1;6;Anon.;Anon.;Woollcott, Alexander;Triumph des Baumeisters;Non-fictional prose;EN-AE;DE;B: While Rome Burns;
DE;NU;1946;6;1;6;Anon.;Anon.;Clark, Kenneth;Kunst und Demokratie;Non-fictional prose;EN-BE;DE;J: Cornhill;
DE;NU;1946;6;1;6;Anon.;Anon.;Soupault, Philippe;Lehrtage im Gefängnis;Non-fictional prose;FR;DE;J: Revue de Paris;
DE;NU;1946;6;1;6;Anon.;Anon.;Brean, Herbert;Walter Reuther, ein amerikanischer Arbeiterführer;Life-writing;EN-AE;DE;J: Life;
DE;NU;1946;6;1;6;Anon.;Anon.;Bulosan, Carlos;Die Hochzeit meines Vaters;Fictional prose;EN-AE;DE;"B: The Laughter of My Father; Publ Viking";
DE;NU;1946;6;1;6;Anon.;Anon.;Zoshchenko, Mikhail;Ein hochherrschaftliches Appartement;Fictional prose;EN-BE;DE;"J: Penguin New Writing; possible relay translation";
DE;NU;1946;6;1;6;Anon.;Anon.;Howard, Jay;Zauberei mit Schallwellen;Non-fictional prose;EN-AE;DE;J: Coronet;
DE;NU;1946;6;1;6;Anon.;Anon.;Potter, Jean;Der verrückteste Flieger der Welt;Fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1946;6;1;6;Anon.;Anon.;Graham, Robert;Friedrich von Bodelschwingh;Life-writing;EN-BE;DE;BBC Sendung ;
DE;NU;1946;6;1;6;Anon.;Anon.;Saxl, F.;Das Warburg-Institut;Non-fictional prose;EN-BE;DE;J: Manchester Guardian;
DE;NU;1946;6;1;6;Anon.;Anon.;Anon.;Charlie Chaplin;Life-writing;EN-BE;DE;J: International Literature (Moskau);
DE;NU;1946;7;1;7;Anon.;Anon.;Tillich, Paul;Christentum, Wirtschaft und Demokratie;Non-fictional prose;EN-AE;DE;"B: The Christian Answer; Publ Scribener’s";
DE;NU;1946;7;1;7;Anon.;Anon.;Chamberlain, John;Ein Mann aus dem Mittleren Westen;Life-writing;EN-AE;DE;J: Life;
DE;NU;1946;7;1;7;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Philadelphia Record;
DE;NU;1946;7;1;7;Anon.;Anon.;Morgan, Guy;Kommen Sie mit;Life-writing;EN-BE;DE;"B: Only Ghosts Can Live; Publ Crosby Lockwood";
DE;NU;1946;7;1;7;Anon.;Anon.;Eliot, T. S.;Die gesellschaftliche Aufgabe der Dichtkunst;Non-fictional prose;EN-BE;DE;J: The Norseman;
DE;NU;1946;7;1;7;Anon.;Anon.;Carleton Greene, Hugh;Etwas über britische Politik in Deutschland;Non-fictional prose;EN-BE;DE;"BBC-Sendung; Direktor der deutschsprachigen BBC-Sendungen";
DE;NU;1946;7;1;7;Anon.;Anon.;Morison, Samuel Eliot;Auf Columbus‘ Spuren;Non-fictional prose;EN-AE;DE;J: Life;
DE;NU;1946;7;1;7;Anon.;Anon.;Taylor, A. J. P.;Was will Russland?;Non-fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1946;7;1;7;Anon.;Anon.;Reeve, Alan;Urlaub in der „Krone“;Non-fictional prose;EN-BE;DE;J: Leader;
DE;NU;1946;7;1;7;Anon.;Anon.;Loewenstein, Karl;Menschenrechte und Weltordnung;Non-fictional prose;EN-AE;DE;J: Current History;
DE;NU;1946;7;1;7;Anon.;Anon.;Koch, Ludwig;Der Schrei der Rohrdommel;Life-writing;EN-BE;DE;J: The Times;
DE;NU;1946;7;1;7;Anon.;Anon.;Gelber, Lionel;Kanadas neue Rolle in der Weltpolitik;Non-fictional prose;EN-AE;DE;J: Foreign Affairs;
DE;NU;1946;7;1;7;Anon.;Anon.;Wittkower, Rudolf;Holbein in England;Life-writing;EN-BE;DE;born in Germany (British father), lived in London, later in the US;
DE;NU;1946;7;1;7;Anon.;Anon.;Read, Herbert;Das größte Kunstwerk der Welt;Life-writing;EN-BE;DE;"B: A Coat of Many Colours; Publ Routledge";
DE;NU;1946;7;1;7;Anon.;Anon.;Whitnall, Harold O.;Ein Vulkan wird geboren;Non-fictional prose;EN-AE;DE;J: The American Weekly;
DE;NU;1946;7;1;7;Anon.;Anon.;Nicolson, Harold;[Untitled];Quotation;EN-BE;DE;J: The Spectator;
DE;NU;1946;7;1;7;Anon.;Anon.;Ardov, Wassilij;Der perfide Schlafwandler;Fictional prose;EN-BE;DE;"J: Soviet Weekly; possible relay translation";
DE;NU;1946;7;1;7;Anon.;Anon.;Twain, Mark;Ein Brief vom himmlischen Buchhalter;Life-writing;EN-AE;DE;J: Harpers Magazine;
DE;NU;1946;7;1;7;Anon.;Anon.;Rubel, Maximilien;Flora Tristan und Karl Marx;Life-writing;FR;DE;J: La Nef;
DE;NU;1946;7;1;7;Anon.;Anon.;Andersen-Nexö, Martin;Du bist mein Vater!;Life-writing;DAN;DE;"B: Die Kindheit ; German version from 1945 (Mundus-Verlag) called Die Kindheit. Erinnerungen.; Harthern, Ernst (1949 Dietz, Berlin)";
DE;NU;1946;7;1;7;Anon.;Anon.;Bendix, Hans;Dankbrief an Amerika;Life-writing;EN-AE;DE;J: Saturday Review of Literature;
DE;NU;1946;7;1;7;Anon.;Anon.;Anon.;UNESCO;Non-fictional prose;EN-BE;DE;J: Discovery;
DE;NU;1946;8;1;8;Anon.;Anon.;Laurence, William L.;Das Atom und die Zukunft;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1946;8;1;8;Anon.;Hirsch, Wolfgang;Huizinga, Johan;Hypernationalismus;Non-fictional prose;DU;DE;B: Wenn die Waffen schweigen;
DE;NU;1946;8;1;8;Anon.;Anon.;Crankshaw, Edward;Privilegien in Russland;Non-fictional prose;EN-BE;DE;J: The New Statesman and Nation;
DE;NU;1946;8;1;8;Anon.;Anon.;Steele, A. T.;Im Reiche des Dalai-Lama;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1946;8;1;8;Anon.;Anon.;Buzzard, C. N.;Sonderbare Begegnung;Non-fictional prose;EN-BE;DE;"B: Shining Hours; Publ Collins";
DE;NU;1946;8;1;8;Anon.;Anon.;McIntire, Ross T.;Der Unbezwingliche;Life-writing;EN-AE;DE;J: Collier’s ;
DE;NU;1946;8;1;8;Horschitz-Horst, Annemarie;Horschitz-Horst, Annemarie;Plomer, William;Erzählung aus dem Japan;Fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1946;8;1;8;Anon.;Anon.;Gorki, Maxim;Erinnerung an Tolstoi;Fictional prose;EN-BE;DE;"translated form Russian into English by Katherine Mansfield, S. S. Koteliansky and Leonard Woolf (first published 1934); B: Reminiscences of Tolstoy, Chekov and Andreev; Publ Hogarth; Frisch, Fega (1945, RU-DE)";
